Member_number,Date,productId,items,productName,price,Category,amount,Transactions_id,Year,Month,Cluster,ClusterName,Recency,Frequency,Monetary
2890,2014-02-13,71,3,shopping bags,5.12,Household & Hygiene,15.36,7053,2014,2,4,Potential Customers,248,2,51.86
1822,2014-06-05,7,2,citrus fruit,1.5,Fresh Food,3.0,3043,2014,6,4,Potential Customers,302,4,59.9
3849,2014-02-18,35,1,sugar,1.2,Bakery & Sweets,1.2,10631,2014,2,1,New Customers,380,5,89.01
3238,2014-07-03,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8334,2014,7,3,Lost Customers,545,2,24.0
4458,2014-03-21,83,2,white bread,0.3,Bakery & Sweets,0.6,12931,2014,3,3,Lost Customers,649,2,38.2
1522,2014-12-24,36,3,frozen meals,9.7,Frozen & Processed Food,29.1,1921,2014,12,1,New Customers,371,7,216.19
1419,2014-12-08,28,3,misc. beverages,1.2,Beverages,3.6,1520,2014,12,4,Potential Customers,267,5,165.5
4652,2014-08-26,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,13656,2014,8,4,Potential Customers,266,4,114.3
3896,2014-04-06,80,1,salty snack,0.5,Snacks,0.5,10791,2014,4,5,Regular Customers,111,4,55.6
2754,2014-06-04,58,2,ice cream,1.8,Frozen & Processed Food,3.6,6538,2014,6,4,Potential Customers,242,3,82.1
2068,2014-07-21,55,1,cleaner,11.8,Household & Hygiene,11.8,3994,2014,7,4,Potential Customers,206,5,81.65
2522,2014-07-17,24,1,pastry,3.1,Bakery & Sweets,3.1,5663,2014,7,3,Lost Customers,509,3,49.3
4434,2014-01-28,27,1,coffee,8.5,Beverages,8.5,12840,2014,1,2,Diamond Customers,100,6,235.11
4896,2014-03-05,4,1,other vegetables,0.8,Fresh Food,0.8,14614,2014,3,0,Loyal Customers,67,3,71.3
3462,2014-09-21,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9125,2014,9,2,Diamond Customers,45,9,191.48
1341,2014-11-08,22,1,root vegetables,1.8,Fresh Food,1.8,1240,2014,11,2,Diamond Customers,61,4,139.4
4036,2014-06-14,96,1,hygiene articles,7.5,Household & Hygiene,7.5,11293,2014,6,4,Potential Customers,218,5,94.35
1811,2014-11-13,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2997,2014,11,2,Diamond Customers,98,7,145.3
2247,2014-08-11,14,1,chocolate,11.5,Bakery & Sweets,11.5,4649,2014,8,4,Potential Customers,213,3,68.15
3727,2014-07-13,114,2,napkins,21.8,Household & Hygiene,43.6,10150,2014,7,4,Potential Customers,225,5,143.8
2626,2014-08-09,38,1,soda,0.8,Beverages,0.8,6065,2014,8,3,Lost Customers,508,2,39.0
3225,2014-09-19,18,2,yogurt,2.2,Dairy,4.4,8294,2014,9,2,Diamond Customers,18,7,211.7
1483,2014-01-25,39,2,detergent,5.5,Household & Hygiene,11.0,1770,2014,1,5,Regular Customers,186,8,169.22
2062,2014-08-22,2,2,whole milk,1.8,Dairy,3.6,3966,2014,8,5,Regular Customers,99,3,48.11
3310,2014-09-09,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,8608,2014,9,4,Potential Customers,230,4,56.55
4500,2014-10-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,13084,2014,10,4,Potential Customers,205,4,75.6
3643,2014-03-06,50,1,bottled beer,1.8,Beverages,1.8,9837,2014,3,5,Regular Customers,101,5,96.59
1887,2014-04-05,2,1,whole milk,1.8,Dairy,1.8,3288,2014,4,2,Diamond Customers,51,7,185.8
2196,2014-02-12,45,1,curd,9.8,Dairy,9.8,4462,2014,2,0,Loyal Customers,82,5,103.4
1791,2014-02-02,50,2,bottled beer,1.8,Beverages,3.6,2918,2014,2,1,New Customers,454,3,59.4
1402,2014-10-14,20,2,brown bread,0.8,Bakery & Sweets,1.6,1457,2014,10,1,New Customers,442,1,17.8
2279,2014-01-03,45,2,curd,9.8,Dairy,19.6,4772,2014,1,1,New Customers,400,3,90.6
1650,2014-01-20,39,1,detergent,5.5,Household & Hygiene,5.5,2383,2014,1,3,Lost Customers,551,2,39.8
3776,2014-07-02,18,1,yogurt,2.2,Dairy,2.2,10352,2014,7,2,Diamond Customers,165,6,214.9
3753,2014-12-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10256,2014,12,1,New Customers,367,2,36.5
4868,2014-12-24,12,1,fruit/vegetable juice,2.1,Beverages,2.1,14522,2014,12,4,Potential Customers,242,5,51.7
3682,2014-12-24,70,3,margarine,3.5,Pantry Staples,10.5,9994,2014,12,2,Diamond Customers,79,6,158.98
2344,2014-11-20,36,3,frozen meals,9.7,Frozen & Processed Food,29.1,5005,2014,11,2,Diamond Customers,13,6,230.0
2585,2014-05-17,38,3,soda,0.8,Beverages,2.4000000000000004,5907,2014,5,4,Potential Customers,291,4,35.4
3839,2014-06-21,3,1,pip fruit,3.0,Fresh Food,3.0,10584,2014,6,1,New Customers,473,3,75.0
4747,2014-05-11,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14055,2014,5,2,Diamond Customers,128,5,175.42
3900,2014-06-12,163,3,pudding powder,4.9,Snacks,14.7,10810,2014,6,0,Loyal Customers,10,5,122.64
1146,2014-02-21,3,1,pip fruit,3.0,Fresh Food,3.0,538,2014,2,2,Diamond Customers,109,7,157.52
4683,2014-07-09,27,3,coffee,8.5,Beverages,25.5,13787,2014,7,2,Diamond Customers,98,9,244.05
3775,2014-03-06,38,1,soda,0.8,Beverages,0.8,10347,2014,3,0,Loyal Customers,64,5,86.0
1816,2014-06-20,63,1,liquor (appetizer),11.2,Beverages,11.2,3017,2014,6,3,Lost Customers,496,4,88.11
4624,2014-06-12,38,1,soda,0.8,Beverages,0.8,13546,2014,6,2,Diamond Customers,33,7,260.94
1108,2014-05-22,25,2,canned beer,1.1,Beverages,2.2,386,2014,5,5,Regular Customers,153,4,94.06
3942,2014-11-05,2,1,whole milk,1.8,Dairy,1.8,10970,2014,11,2,Diamond Customers,50,8,134.61
3257,2014-09-02,18,3,yogurt,2.2,Dairy,6.6000000000000005,8411,2014,9,1,New Customers,320,2,57.25
3329,2014-11-09,2,3,whole milk,1.8,Dairy,5.4,8679,2014,11,4,Potential Customers,312,5,112.6
4272,2014-08-14,64,1,UHT-milk,2.1,Dairy,2.1,12209,2014,8,2,Diamond Customers,207,9,240.4
4292,2014-05-16,69,2,domestic eggs,1.25,Fresh Food,2.5,12287,2014,5,2,Diamond Customers,25,7,189.7
1694,2014-10-01,51,2,dessert,1.15,Bakery & Sweets,2.3,2540,2014,10,1,New Customers,455,2,37.8
2431,2014-01-17,2,2,whole milk,1.8,Dairy,3.6,5317,2014,1,0,Loyal Customers,64,5,77.57
1026,2014-03-08,51,3,dessert,1.15,Bakery & Sweets,3.45,99,2014,3,4,Potential Customers,216,5,111.95
4153,2014-09-28,80,2,salty snack,0.5,Snacks,1.0,11738,2014,9,2,Diamond Customers,156,7,163.0
3026,2014-03-30,65,1,candy,3.6,Bakery & Sweets,3.6,7543,2014,3,1,New Customers,340,5,51.25
3106,2014-04-20,71,2,shopping bags,5.12,Household & Hygiene,10.24,7849,2014,4,3,Lost Customers,598,3,75.54
1419,2014-03-12,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,1521,2014,3,4,Potential Customers,267,5,165.5
4656,2014-03-02,4,2,other vegetables,0.8,Fresh Food,1.6,13667,2014,3,2,Diamond Customers,5,9,200.3
3119,2014-10-01,2,1,whole milk,1.8,Dairy,1.8,7898,2014,10,2,Diamond Customers,185,6,196.8
3628,2014-08-01,60,1,cream cheese,6.3,Dairy,6.3,9790,2014,8,3,Lost Customers,516,1,36.16
2236,2014-11-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4608,2014,11,1,New Customers,330,4,104.36
1472,2014-02-15,45,3,curd,9.8,Dairy,29.4,1716,2014,2,5,Regular Customers,102,6,112.6
4652,2014-09-11,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13654,2014,9,4,Potential Customers,266,4,114.3
3044,2014-09-17,2,1,whole milk,1.8,Dairy,1.8,7614,2014,9,2,Diamond Customers,92,7,120.62
4570,2014-04-04,38,2,soda,0.8,Beverages,1.6,13346,2014,4,5,Regular Customers,130,2,32.5
2855,2014-06-13,104,3,cat food,11.2,Pet Care,33.599999999999994,6927,2014,6,2,Diamond Customers,52,8,215.0
1344,2014-01-28,38,2,soda,0.8,Beverages,1.6,1254,2014,1,5,Regular Customers,117,2,25.5
1586,2014-03-11,38,1,soda,0.8,Beverages,0.8,2139,2014,3,3,Lost Customers,607,2,25.9
2390,2014-10-22,38,3,soda,0.8,Beverages,2.4000000000000004,5173,2014,10,5,Regular Customers,131,5,51.56
1425,2014-06-24,71,1,shopping bags,5.12,Household & Hygiene,5.12,1546,2014,6,5,Regular Customers,97,4,44.32
2736,2014-05-13,114,2,napkins,21.8,Household & Hygiene,43.6,6467,2014,5,2,Diamond Customers,4,7,262.2
1621,2014-02-13,115,1,waffles,2.5,Bakery & Sweets,2.5,2279,2014,2,4,Potential Customers,313,5,150.72
2904,2014-09-28,74,1,whipped/sour cream,5.5,Dairy,5.5,7092,2014,9,5,Regular Customers,104,4,60.3
1285,2014-06-21,58,1,ice cream,1.8,Frozen & Processed Food,1.8,1035,2014,6,5,Regular Customers,162,5,107.4
4251,2014-11-14,65,1,candy,3.6,Bakery & Sweets,3.6,12124,2014,11,2,Diamond Customers,9,6,161.99
4314,2014-06-15,11,3,butter,3.2,Dairy,9.6,12391,2014,6,4,Potential Customers,242,7,76.9
1037,2014-06-06,71,2,shopping bags,5.12,Household & Hygiene,10.24,136,2014,6,0,Loyal Customers,14,3,58.44
3115,2014-10-29,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,7884,2014,10,1,New Customers,427,7,185.54
3550,2014-04-17,11,2,butter,3.2,Dairy,6.4,9490,2014,4,1,New Customers,377,3,30.6
1285,2014-05-29,118,2,chocolate marshmallow,4.13,Bakery & Sweets,8.26,1038,2014,5,5,Regular Customers,162,5,107.4
2806,2014-03-13,32,2,red/blush wine,12.2,Beverages,24.4,6753,2014,3,3,Lost Customers,633,4,98.5
2751,2014-02-08,76,2,sliced cheese,4.2,Dairy,8.4,6530,2014,2,1,New Customers,330,5,96.37
2001,2014-02-05,18,2,yogurt,2.2,Dairy,4.4,3727,2014,2,2,Diamond Customers,112,7,264.32
3895,2014-02-17,51,3,dessert,1.15,Bakery & Sweets,3.45,10789,2014,2,3,Lost Customers,564,3,63.45
3527,2014-11-03,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,9397,2014,11,0,Loyal Customers,92,3,92.62
3033,2014-02-28,114,1,napkins,21.8,Household & Hygiene,21.8,7570,2014,2,1,New Customers,461,3,75.0
2761,2014-01-31,71,3,shopping bags,5.12,Household & Hygiene,15.36,6577,2014,1,4,Potential Customers,249,6,99.18
1011,2014-02-15,65,3,candy,3.6,Bakery & Sweets,10.8,46,2014,2,0,Loyal Customers,21,3,89.8
3703,2014-04-30,38,2,soda,0.8,Beverages,1.6,10071,2014,4,4,Potential Customers,197,4,83.5
3595,2014-01-06,25,1,canned beer,1.1,Beverages,1.1,9673,2014,1,0,Loyal Customers,13,7,100.1
4169,2014-08-09,27,1,coffee,8.5,Beverages,8.5,11800,2014,8,0,Loyal Customers,36,6,128.2
2025,2014-05-31,24,2,pastry,3.1,Bakery & Sweets,6.2,3820,2014,5,1,New Customers,412,3,73.4
1430,2014-01-12,25,2,canned beer,1.1,Beverages,2.2,1568,2014,1,2,Diamond Customers,13,6,203.6
1410,2014-12-25,115,1,waffles,2.5,Bakery & Sweets,2.5,1491,2014,12,2,Diamond Customers,52,10,184.45
4588,2014-09-02,39,3,detergent,5.5,Household & Hygiene,16.5,13413,2014,9,2,Diamond Customers,52,5,176.2
4291,2014-08-07,27,3,coffee,8.5,Beverages,25.5,12280,2014,8,0,Loyal Customers,21,6,86.36
3444,2014-04-08,114,2,napkins,21.8,Household & Hygiene,43.6,9062,2014,4,3,Lost Customers,631,2,117.06
4134,2014-12-26,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,11665,2014,12,0,Loyal Customers,32,6,104.95
2365,2014-08-14,18,3,yogurt,2.2,Dairy,6.6000000000000005,5092,2014,8,4,Potential Customers,192,5,158.6
2816,2014-01-18,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,6799,2014,1,0,Loyal Customers,80,8,116.3
1146,2014-03-28,26,3,berries,10.8,Fresh Food,32.400000000000006,540,2014,3,2,Diamond Customers,109,7,157.52
2071,2014-03-24,15,1,specialty bar,5.2,Bakery & Sweets,5.2,4011,2014,3,0,Loyal Customers,77,4,82.66
1291,2014-08-01,35,2,sugar,1.2,Bakery & Sweets,2.4,1060,2014,8,4,Potential Customers,285,4,55.0
4490,2014-01-21,41,2,processed cheese,6.4,Dairy,12.8,13041,2014,1,3,Lost Customers,708,1,17.6
4280,2014-06-26,38,1,soda,0.8,Beverages,0.8,12244,2014,6,2,Diamond Customers,24,5,241.6
2056,2014-12-19,133,1,flower soil/fertilizer,2.83,Household & Hygiene,2.83,3945,2014,12,2,Diamond Customers,36,6,145.23
4112,2014-09-08,56,2,white wine,14.2,Beverages,28.4,11566,2014,9,4,Potential Customers,247,5,170.0
2416,2014-02-16,12,1,fruit/vegetable juice,2.1,Beverages,2.1,5273,2014,2,0,Loyal Customers,55,3,81.6
2955,2014-06-07,38,2,soda,0.8,Beverages,1.6,7283,2014,6,4,Potential Customers,207,6,69.4
4403,2014-01-11,24,2,pastry,3.1,Bakery & Sweets,6.2,12728,2014,1,5,Regular Customers,101,5,65.45
3164,2014-09-24,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,8063,2014,9,2,Diamond Customers,91,6,203.76
3038,2014-04-13,4,2,other vegetables,0.8,Fresh Food,1.6,7588,2014,4,1,New Customers,353,5,76.3
2231,2014-06-22,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,4582,2014,6,0,Loyal Customers,27,6,109.2
2079,2014-02-25,49,2,beverages,1.1,Beverages,2.2,4043,2014,2,2,Diamond Customers,164,5,168.41
4152,2014-12-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,11727,2014,12,4,Potential Customers,195,5,115.0
1891,2014-07-05,17,3,bottled water,0.5,Beverages,1.5,3312,2014,7,3,Lost Customers,543,2,22.8
3811,2014-07-21,2,2,whole milk,1.8,Dairy,3.6,10484,2014,7,5,Regular Customers,189,7,79.6
4129,2014-11-10,24,3,pastry,3.1,Bakery & Sweets,9.3,11637,2014,11,2,Diamond Customers,53,7,129.64
4016,2014-07-23,20,1,brown bread,0.8,Bakery & Sweets,0.8,11226,2014,7,4,Potential Customers,253,2,60.4
2556,2014-09-02,43,1,sparkling wine,12.5,Beverages,12.5,5798,2014,9,5,Regular Customers,124,4,95.8
1369,2014-02-08,101,2,canned fish,2.1,Frozen & Processed Food,4.2,1344,2014,2,1,New Customers,394,3,23.6
4799,2014-08-08,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,14246,2014,8,4,Potential Customers,252,7,171.85
3081,2014-05-26,79,1,specialty cheese,12.14,Dairy,12.14,7746,2014,5,1,New Customers,463,5,128.03
4007,2014-10-05,58,1,ice cream,1.8,Frozen & Processed Food,1.8,11192,2014,10,0,Loyal Customers,7,4,87.2
2407,2014-03-17,159,1,rice,11.1,Pantry Staples,11.1,5244,2014,3,4,Potential Customers,295,3,76.3
1265,2014-12-05,101,1,canned fish,2.1,Frozen & Processed Food,2.1,958,2014,12,2,Diamond Customers,88,7,279.99
4422,2014-03-24,17,3,bottled water,0.5,Beverages,1.5,12796,2014,3,1,New Customers,437,2,53.32
3768,2014-04-07,96,1,hygiene articles,7.5,Household & Hygiene,7.5,10325,2014,4,2,Diamond Customers,84,7,239.91
4050,2014-03-07,45,1,curd,9.8,Dairy,9.8,11343,2014,3,5,Regular Customers,177,3,93.5
4312,2014-07-19,3,1,pip fruit,3.0,Fresh Food,3.0,12381,2014,7,2,Diamond Customers,16,5,151.06
2839,2014-07-06,114,2,napkins,21.8,Household & Hygiene,43.6,6867,2014,7,2,Diamond Customers,60,3,180.3
1553,2014-04-07,64,1,UHT-milk,2.1,Dairy,2.1,2017,2014,4,5,Regular Customers,162,6,95.7
1853,2014-06-07,17,1,bottled water,0.5,Beverages,0.5,3160,2014,6,4,Potential Customers,213,4,126.1
3529,2014-09-02,54,3,condensed milk,3.5,Dairy,10.5,9403,2014,9,5,Regular Customers,108,7,98.35
2259,2014-01-25,38,1,soda,0.8,Beverages,0.8,4694,2014,1,3,Lost Customers,562,3,26.15
4045,2014-03-02,3,1,pip fruit,3.0,Fresh Food,3.0,11326,2014,3,2,Diamond Customers,8,4,149.9
2359,2014-09-26,71,1,shopping bags,5.12,Household & Hygiene,5.12,5068,2014,9,5,Regular Customers,124,5,101.62
3523,2014-04-05,20,2,brown bread,0.8,Bakery & Sweets,1.6,9380,2014,4,0,Loyal Customers,51,7,115.55
3681,2014-01-01,74,3,whipped/sour cream,5.5,Dairy,16.5,9985,2014,1,0,Loyal Customers,77,4,85.1
1361,2014-12-13,38,3,soda,0.8,Beverages,2.4000000000000004,1315,2014,12,5,Regular Customers,113,7,100.9
4851,2014-08-07,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,14445,2014,8,2,Diamond Customers,10,5,145.2
4098,2014-02-16,18,2,yogurt,2.2,Dairy,4.4,11509,2014,2,1,New Customers,327,4,90.1
3508,2014-06-30,44,3,newspapers,3.2,Specialty & Seasonal,9.6,9324,2014,6,5,Regular Customers,137,7,144.61
2288,2014-11-25,37,1,herbs,6.5,Fresh Food,6.5,4796,2014,11,4,Potential Customers,213,4,83.12
4717,2014-06-23,115,3,waffles,2.5,Bakery & Sweets,7.5,13934,2014,6,4,Potential Customers,228,5,97.72
1387,2014-03-31,65,2,candy,3.6,Bakery & Sweets,7.2,1412,2014,3,3,Lost Customers,578,2,47.46
1687,2014-06-24,4,1,other vegetables,0.8,Fresh Food,0.8,2519,2014,6,1,New Customers,439,5,85.3
4797,2014-11-30,114,3,napkins,21.8,Household & Hygiene,65.4,14241,2014,11,5,Regular Customers,179,5,141.6
1810,2014-10-13,104,1,cat food,11.2,Pet Care,11.2,2993,2014,10,1,New Customers,443,4,107.2
3923,2014-06-28,4,1,other vegetables,0.8,Fresh Food,0.8,10910,2014,6,1,New Customers,337,3,48.74
2595,2014-01-06,60,2,cream cheese,6.3,Dairy,12.6,5946,2014,1,1,New Customers,341,5,134.45
3535,2014-04-08,49,3,beverages,1.1,Beverages,3.3000000000000003,9426,2014,4,2,Diamond Customers,120,5,221.5
3427,2014-10-16,38,2,soda,0.8,Beverages,1.6,9004,2014,10,4,Potential Customers,246,4,136.7
4426,2014-01-05,24,3,pastry,3.1,Bakery & Sweets,9.3,12804,2014,1,4,Potential Customers,207,7,114.5
1101,2014-12-28,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,363,2014,12,1,New Customers,367,3,52.0
1712,2014-08-30,11,1,butter,3.2,Dairy,3.2,2601,2014,8,3,Lost Customers,487,2,79.1
2975,2014-10-25,4,1,other vegetables,0.8,Fresh Food,0.8,7360,2014,10,0,Loyal Customers,67,5,89.4
2973,2014-07-31,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,7352,2014,7,1,New Customers,382,5,81.6
1157,2014-03-21,45,2,curd,9.8,Dairy,19.6,577,2014,3,1,New Customers,452,2,136.9
1330,2014-02-11,41,1,processed cheese,6.4,Dairy,6.4,1199,2014,2,0,Loyal Customers,58,4,118.4
4654,2014-09-14,74,2,whipped/sour cream,5.5,Dairy,11.0,13661,2014,9,1,New Customers,472,3,65.06
1141,2014-12-02,2,1,whole milk,1.8,Dairy,1.8,512,2014,12,1,New Customers,380,4,80.8
4162,2014-08-16,2,2,whole milk,1.8,Dairy,3.6,11770,2014,8,0,Loyal Customers,8,4,114.0
4855,2014-04-09,60,3,cream cheese,6.3,Dairy,18.9,14467,2014,4,4,Potential Customers,243,4,108.8
4217,2014-06-03,20,2,brown bread,0.8,Bakery & Sweets,1.6,11987,2014,6,0,Loyal Customers,12,10,104.25
1750,2014-06-09,78,2,baking powder,1.8,Pantry Staples,3.6,2746,2014,6,4,Potential Customers,325,5,112.96
4578,2014-09-08,18,2,yogurt,2.2,Dairy,4.4,13380,2014,9,1,New Customers,478,4,62.44
3299,2014-12-15,43,3,sparkling wine,12.5,Beverages,37.5,8561,2014,12,4,Potential Customers,305,4,166.1
3231,2014-03-22,17,2,bottled water,0.5,Beverages,1.0,8312,2014,3,4,Potential Customers,274,2,26.0
4086,2014-08-30,114,3,napkins,21.8,Household & Hygiene,65.4,11464,2014,8,1,New Customers,410,5,176.95
1877,2014-08-13,34,1,flour,2.1,Pantry Staples,2.1,3246,2014,8,1,New Customers,456,4,43.22
1849,2014-03-30,15,3,specialty bar,5.2,Bakery & Sweets,15.6,3146,2014,3,5,Regular Customers,188,3,61.42
2502,2014-06-18,17,2,bottled water,0.5,Beverages,1.0,5578,2014,6,4,Potential Customers,259,3,97.62
4988,2014-04-19,11,1,butter,3.2,Dairy,3.2,14923,2014,4,0,Loyal Customers,10,5,134.2
4430,2014-02-17,3,2,pip fruit,3.0,Fresh Food,6.0,12820,2014,2,2,Diamond Customers,28,5,170.7
4255,2014-11-03,61,2,liquor,8.5,Beverages,17.0,12135,2014,11,5,Regular Customers,119,5,99.36
3348,2014-01-18,38,3,soda,0.8,Beverages,2.4000000000000004,8735,2014,1,0,Loyal Customers,25,6,108.65
1522,2014-06-16,69,1,domestic eggs,1.25,Fresh Food,1.25,1919,2014,6,1,New Customers,371,7,216.19
1052,2014-03-24,49,3,beverages,1.1,Beverages,3.3000000000000003,195,2014,3,2,Diamond Customers,64,10,267.5
3579,2014-10-06,11,3,butter,3.2,Dairy,9.6,9594,2014,10,2,Diamond Customers,0,5,174.6
1208,2014-10-25,8,3,beef,19.5,Fresh Food,58.5,759,2014,10,2,Diamond Customers,14,5,171.46
2835,2014-07-18,15,3,specialty bar,5.2,Bakery & Sweets,15.6,6850,2014,7,2,Diamond Customers,82,7,148.52
1265,2014-02-01,2,2,whole milk,1.8,Dairy,3.6,956,2014,2,2,Diamond Customers,88,7,279.99
2389,2014-11-09,12,1,fruit/vegetable juice,2.1,Beverages,2.1,5167,2014,11,2,Diamond Customers,47,6,166.19
4387,2014-02-14,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,12669,2014,2,5,Regular Customers,105,8,115.2
1148,2014-01-31,38,1,soda,0.8,Beverages,0.8,550,2014,1,5,Regular Customers,94,6,118.76
4508,2014-06-14,2,2,whole milk,1.8,Dairy,3.6,13113,2014,6,0,Loyal Customers,84,6,61.4
1958,2014-06-16,2,2,whole milk,1.8,Dairy,3.6,3576,2014,6,5,Regular Customers,180,2,101.5
4359,2014-07-03,85,3,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,12568,2014,7,5,Regular Customers,97,3,60.85
1847,2014-05-13,44,3,newspapers,3.2,Specialty & Seasonal,9.6,3137,2014,5,4,Potential Customers,257,4,60.05
2584,2014-11-30,17,3,bottled water,0.5,Beverages,1.5,5903,2014,11,4,Potential Customers,249,8,153.97
3457,2014-11-09,17,3,bottled water,0.5,Beverages,1.5,9100,2014,11,1,New Customers,416,2,64.43
1796,2014-09-18,17,1,bottled water,0.5,Beverages,0.5,2942,2014,9,0,Loyal Customers,57,6,86.4
3973,2014-02-03,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,11092,2014,2,2,Diamond Customers,119,6,205.9
4163,2014-06-06,104,2,cat food,11.2,Pet Care,22.4,11773,2014,6,4,Potential Customers,214,6,130.5
1979,2014-08-07,2,2,whole milk,1.8,Dairy,3.6,3641,2014,8,2,Diamond Customers,39,8,193.7
4283,2014-06-11,27,2,coffee,8.5,Beverages,17.0,12253,2014,6,3,Lost Customers,558,3,91.9
3227,2014-12-24,2,3,whole milk,1.8,Dairy,5.4,8305,2014,12,0,Loyal Customers,30,5,78.66
2152,2014-11-23,17,1,bottled water,0.5,Beverages,0.5,4295,2014,11,5,Regular Customers,118,5,78.9
4869,2014-09-21,60,1,cream cheese,6.3,Dairy,6.3,14525,2014,9,4,Potential Customers,271,3,82.3
4076,2014-08-02,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11418,2014,8,4,Potential Customers,222,5,84.6
2912,2014-09-20,133,3,flower soil/fertilizer,2.83,Household & Hygiene,8.49,7124,2014,9,1,New Customers,336,5,61.79
2701,2014-03-12,11,2,butter,3.2,Dairy,6.4,6338,2014,3,3,Lost Customers,501,5,104.69
3393,2014-06-25,71,2,shopping bags,5.12,Household & Hygiene,10.24,8886,2014,6,2,Diamond Customers,53,6,150.14
3144,2014-06-05,24,1,pastry,3.1,Bakery & Sweets,3.1,7999,2014,6,5,Regular Customers,136,4,132.52
1618,2014-04-08,65,2,candy,3.6,Bakery & Sweets,7.2,2265,2014,4,2,Diamond Customers,150,7,192.72
1129,2014-09-10,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,469,2014,9,1,New Customers,374,5,179.64
2786,2014-02-21,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,6666,2014,2,4,Potential Customers,280,3,71.3
3889,2014-11-22,38,1,soda,0.8,Beverages,0.8,10765,2014,11,1,New Customers,372,2,13.8
3759,2014-07-21,2,3,whole milk,1.8,Dairy,5.4,10282,2014,7,5,Regular Customers,113,4,42.62
2349,2014-08-11,69,1,domestic eggs,1.25,Fresh Food,1.25,5025,2014,8,5,Regular Customers,166,7,116.32
3086,2014-07-11,18,3,yogurt,2.2,Dairy,6.6000000000000005,7772,2014,7,4,Potential Customers,270,4,61.74
2337,2014-03-04,35,1,sugar,1.2,Bakery & Sweets,1.2,4971,2014,3,5,Regular Customers,137,6,105.8
3193,2014-10-25,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,8174,2014,10,1,New Customers,333,4,90.6
2834,2014-02-07,38,1,soda,0.8,Beverages,0.8,6845,2014,2,2,Diamond Customers,4,4,177.32
1040,2014-09-03,46,1,pasta,3.1,Pantry Staples,3.1,146,2014,9,0,Loyal Customers,34,4,48.1
1658,2014-06-26,27,3,coffee,8.5,Beverages,25.5,2427,2014,6,5,Regular Customers,118,5,113.3
2528,2014-09-01,38,1,soda,0.8,Beverages,0.8,5689,2014,9,0,Loyal Customers,72,3,65.3
2976,2014-09-20,4,1,other vegetables,0.8,Fresh Food,0.8,7364,2014,9,4,Potential Customers,211,2,28.21
4125,2014-03-20,20,1,brown bread,0.8,Bakery & Sweets,0.8,11625,2014,3,4,Potential Customers,199,5,57.6
1817,2014-01-28,39,3,detergent,5.5,Household & Hygiene,16.5,3023,2014,1,5,Regular Customers,131,5,133.2
2623,2014-05-13,25,1,canned beer,1.1,Beverages,1.1,6051,2014,5,0,Loyal Customers,81,3,65.5
4715,2014-11-24,44,3,newspapers,3.2,Specialty & Seasonal,9.6,13926,2014,11,1,New Customers,385,5,96.3
4680,2014-04-06,115,2,waffles,2.5,Bakery & Sweets,5.0,13774,2014,4,5,Regular Customers,125,4,107.39
2619,2014-09-05,18,3,yogurt,2.2,Dairy,6.6000000000000005,6038,2014,9,1,New Customers,371,3,43.56
4779,2014-02-24,54,1,condensed milk,3.5,Dairy,3.5,14163,2014,2,0,Loyal Customers,51,7,117.9
2765,2014-09-01,40,2,grapes,9.4,Fresh Food,18.8,6592,2014,9,2,Diamond Customers,30,5,156.25
2653,2014-06-06,52,1,dog food,12.6,Pet Care,12.6,6156,2014,6,0,Loyal Customers,23,5,77.15
2994,2014-04-30,45,3,curd,9.8,Dairy,29.4,7431,2014,4,3,Lost Customers,536,2,58.7
2056,2014-05-21,2,2,whole milk,1.8,Dairy,3.6,3946,2014,5,2,Diamond Customers,36,6,145.23
